photoid,userid,x,y
9491177146,11563230@N04,-219512.08,-47116.72
9887179574,11563230@N04,-226079.07,-9506.11
9887155356,11563230@N04,-226238.9,-6616.81
13944547734,11563230@N04,-328714.61,157754.67
8590719241,11563230@N04,-202809.98,-59159.15
8473017620,11563230@N04,-202139.41,-57671.77
8628519240,11563230@N04,-208695.56,-61240.25
11864222084,11563230@N04,-192698.35,-74725.86
13372940773,11563230@N04,-206974.4,-61126.74
9592804261,11563230@N04,-220345.31,-47053.21
8695247660,11563230@N04,-193171.62,-71052.88
5250034801,11563230@N04,-197522.17,-91252.38
13921085056,11563230@N04,-328199.25,150055.45
8546209593,11563230@N04,-209561.01,-52940.09
9371735944,11563230@N04,-189445.79,-74452.71
7284325978,11563230@N04,-337034.32,379333.18
8546207331,11563230@N04,-214961.13,-46332.91
9224498377,11563230@N04,-198551.55,-70272.93
7284274970,11563230@N04,-349774.3,353620.85
4084584928,61237180@N00,-211637.44,-21994.65
4084549548,61237180@N00,-210763.99,-21788.6
4084534642,61237180@N00,-213427.89,-25962.43
4083785517,61237180@N00,-210028.57,-23333.63
4084538830,61237180@N00,-212775.04,-27094.14
4083839481,61237180@N00,-217817.01,-21038.77
4084616580,61237180@N00,-215791.12,-24893.32
4083772477,61237180@N00,-213455.5,-25270.37
4084623696,61237180@N00,-215390.35,-26797.26
4083780945,61237180@N00,-210378.04,-26937
4083873357,61237180@N00,-214746.17,-25141.04
4083773817,61237180@N00,-213431.33,-25801.1
4083855481,61237180@N00,-217876.78,-24443.41
4084577684,61237180@N00,-212008.62,-22152.02
4083841757,61237180@N00,-219528.48,-22739.01
4084596486,61237180@N00,-216928.18,-21262.24
4084567490,61237180@N00,-213245.09,-22855.98
4084551196,61237180@N00,-211076.55,-21834.4
4084607060,61237180@N00,-220900.49,-23757
4084590752,61237180@N00,-211650.59,-21545.95
4084630876,61237180@N00,-215209.01,-25585.6
4084575612,61237180@N00,-211557.59,-22196.51
4083783967,61237180@N00,-210352.59,-23831.77
4084611134,61237180@N00,-219941.43,-24689.12
4084625582,61237180@N00,-215244.2,-26291.17
4083859315,61237180@N00,-216173.62,-25281.97
4083800733,61237180@N00,-212384.67,-23984.97
4084564056,61237180@N00,-213523.78,-22978.39
4083846049,61237180@N00,-220997.34,-23636.55
4083853713,61237180@N00,-217581.16,-24728.48
4083802761,61237180@N00,-212547.83,-23609.73
4084603150,61237180@N00,-219836.7,-22796.94
4083782455,61237180@N00,-210357.11,-26257.41
4083796823,61237180@N00,-211108.11,-23042.37
4083810407,61237180@N00,-211747.6,-22653.62
4084558228,61237180@N00,-211703.11,-23614.21
4084546238,61237180@N00,-209975.92,-22745.59
2346852506,37598713@N00,-210650.98,-25292.32
3366102492,37598713@N00,-197485.45,-13478.82
3365281925,37598713@N00,-211520.85,-21099.09
2353342431,37598713@N00,-216222.45,-20668.62
2346850478,37598713@N00,-211202.38,-26410.19
2346851090,37598713@N00,-210625.83,-26090.83
2353339811,37598713@N00,-211915.16,-20203.01
3366104202,37598713@N00,-191720.18,-63085.93
3366103480,37598713@N00,-211301.99,-21958.79
3376946453,37598713@N00,-211252.25,-23387.56
286792414,37598713@N00,-105700.04,-258542.1
3365280331,37598713@N00,-198154.32,-14172.93
2354173172,37598713@N00,-212382.59,-20330
8354155017,16921893@N00,-215378.93,-20576.03
8354281951,16921893@N00,-217471.71,-23501.63
8355285268,16921893@N00,-217475.49,-22617.9
8355329664,16921893@N00,-217469.14,-23298.31
8355382376,16921893@N00,-216830.19,-24492.38
8355365614,16921893@N00,-217458.14,-24104.72
8355212510,16921893@N00,-215043.4,-20668.77
8355305956,16921893@N00,-217492.72,-22775.92
8355182176,16921893@N00,-213518.15,-20441.21
8354214987,16921893@N00,-217351.79,-22374.7
8354142171,16921893@N00,-214416.16,-20605.76
8355373716,16921893@N00,-217356.83,-24285.51
8354134065,16921893@N00,-214299.68,-20611.64
8354171373,16921893@N00,-216424.19,-20908.03
8355257304,16921893@N00,-217039.4,-21878.53
8355315518,16921893@N00,-217487.51,-23135.69
8354161271,16921893@N00,-215764.5,-20745.1
8354129871,16921893@N00,-213837.38,-20720.82
8354148705,16921893@N00,-214730.88,-20630.35
8355271392,16921893@N00,-217211.69,-22123.14
8354327911,16921893@N00,-216185.81,-24873.31
8354331191,16921893@N00,-215956,-24800.2
8354166457,16921893@N00,-215864.24,-20795.56
4539023571,17065592@N00,-213522.28,-22902.81
2134342459,9104739@N03,-178976.78,212455.59
2102353973,9104739@N03,-199472.28,287989.54
2096582261,9104739@N03,-128013.68,275716.95
1473245235,9104739@N03,-181898.29,241122.27
2044831873,9104739@N03,-190718.52,357344.51
2134342473,9104739@N03,-178759.65,212487.36
2134373637,9104739@N03,-178230.62,213353.55
4453071556,9104739@N03,-178519.68,212263.49
907541103,9104739@N03,-182854.7,227279.68
4642253965,9104739@N03,-155442.56,191815.52
2204859865,9104739@N03,-195260.12,364904.28
1473638462,9104739@N03,-178243.11,232203.5
908496916,9104739@N03,-190181.8,242245.47
2045775132,9104739@N03,-193884.48,368760.55
908497550,9104739@N03,-190274.7,242452.09
1473045257,9104739@N03,-179862.28,240135.61
2204922449,9104739@N03,-179270.91,362582.83
3628346296,9104739@N03,-174776.31,215649.65
3331378443,9104739@N03,-156738.91,192574.87
2204859875,9104739@N03,-194432.98,364135.81
4453071570,9104739@N03,-178512.06,212485.12
4453071482,9104739@N03,-180725.37,225724.02
248578418,35034360258@N01,-212462.23,-23454.89
248165237,35034360258@N01,-149747.21,-204553.96
248165468,35034360258@N01,-167475.61,-155560.53
248165353,35034360258@N01,-216265.24,-18681.29
1822096297,35034360258@N01,-217888.59,-18993.29
248414704,35034360258@N01,-226958.76,-95.75
106006441,58117789@N00,118.46,138528.27
942255803,58117789@N00,-197186.3,-10806.71
2613280439,58117789@N00,31811.41,-18757.42
2534738702,58117789@N00,-37621.55,13638.72
128038718,58117789@N00,-211072.53,-32523.37
418079943,58117789@N00,-219874.17,-22272.96
3171337459,58117789@N00,-164146.97,-13179.63
1976207134,58117789@N00,-182661.65,-9933.23
193995231,58117789@N00,-188796.97,-27457.25
75989327,58117789@N00,-187813.01,-29006.28
106566312,58117789@N00,-187847.53,-28905.1
1975305279,58117789@N00,-19034.16,146544.02
3129325536,58117789@N00,-168703.26,-13269.35
92754582,58117789@N00,61119.58,-16554.77
1362740129,58117789@N00,-178764.99,-115055.53
947072513,58117789@N00,-203830.13,-13244.41
2406630254,58117789@N00,-212702.1,-23976.88
2338987851,58117789@N00,-202530.74,-16878.1
75989326,58117789@N00,-188000.29,-28977.16
674326063,58117789@N00,-186888.12,-11868.81
2533423996,58117789@N00,34256.04,-30451.58
92754586,58117789@N00,56679.75,-15712.38
506936857,58117789@N00,-217529.86,-20403.73
163624815,92238055@N00,-117879.03,251117.87
165443352,92238055@N00,-154250.31,186823.14
77781396,92238055@N00,-213470.81,235764.02
151594491,92238055@N00,-132464.78,260853.39
86163084,92238055@N00,-157923.04,194211.71
186147252,92238055@N00,-157580.13,194366.06
151715465,92238055@N00,41860.28,-55732.22
751000394,92238055@N00,-352611.19,317430.64
186148406,92238055@N00,-351446.23,316649.17
186147009,92238055@N00,-154613.85,194012.88
186148135,92238055@N00,-157055.63,194543.26
151715513,92238055@N00,-190478.74,357277.82
749087896,77567460@N00,-197502.15,-13231.12
748251213,77567460@N00,-186290.08,-54011.14
6668633455,12168005@N00,242718.19,-444554.67
6668427095,12168005@N00,174204.67,-430483.1
6668624517,12168005@N00,248255.83,-444544.91
6668558221,12168005@N00,173994.46,-430170.16
6668513713,12168005@N00,173903.54,-430084.09
6668452243,12168005@N00,173848.71,-430458.12
6668479023,12168005@N00,173719.85,-430278.26
6668382365,12168005@N00,174187.37,-430337.09
6668446655,12168005@N00,174197.38,-430594.2
6926925524,48282656@N00,-185140.6,-62658.43
8609335811,48282656@N00,-210695.89,-21506.31
9951476205,48282656@N00,-184708.97,-61085.27
8461021446,48282656@N00,-166136.31,-154628.59
7085421087,48282656@N00,-186005.84,-41938.25
8152319307,48282656@N00,-184699.57,-60971.51
6988566904,48282656@N00,-185381.5,-62249.7
9478179097,48282656@N00,-190405.83,-36463.53
9077634788,48282656@N00,-185892.67,-59908.58
8379057598,48282656@N00,-183101.46,-51834.57
6794080203,48282656@N00,-191440.68,-35034.13
8420142123,48282656@N00,-183550.94,-52117.26
10527238043,48282656@N00,-210486.45,-21697.53
8959306141,48282656@N00,-173355.02,-62214.51
7532959510,48282656@N00,-169577.6,-154083.92
8720972990,48282656@N00,-185467.49,-62341.08
7887745518,48282656@N00,-243002.99,53746.68
8512657342,48282656@N00,-134840.75,60529.39
8747194418,48282656@N00,-173025.02,-62697.22
7073005019,48282656@N00,-210415.28,-21603.14
8093991287,48282656@N00,-185749.59,-60990.31
9017299958,48282656@N00,-215694.96,-13144.65
7512977000,48282656@N00,-169318.02,-154680.17
6933007010,68240136@N02,-213151.01,-23146.84
6958098786,68240136@N02,-212837.17,-23652.94
7084867517,68240136@N02,-213545.89,-23010.41
7104135563,68240136@N02,-213300.84,-24353.79
115387779,99745516@N00,-180925.99,-109496.71
64981494,56118505@N00,-217854.04,-19117.85
52021046,56118505@N00,-209713.23,-35370.37
46247706,56118505@N00,-210033.9,-35368.53
44916337,56118505@N00,-193248.21,-74795.27
48780533,56118505@N00,-180973.57,-74844.6
46436667,56118505@N00,-216740.37,-20697.31
38477719,56118505@N00,-211773.41,-23136.14
46792683,56118505@N00,-210351.54,-35526.45
49580539,56118505@N00,-210960.15,-23196.24
8335060795,91296795@N08,-215849.53,-59588.61
8332976118,91296795@N08,-222177.87,-51775.92
8329332998,91296795@N08,-215366.38,-60579.61
9170423423,91296795@N08,-213756.79,-81398.38
1388942373,30932831@N00,-159832.83,601.71
3646071680,30932831@N00,-198352.86,12002.86
310895768,22077905@N00,-198476.62,-21134.4
310902375,22077905@N00,-202019.46,-22768.75
3317297450,22077905@N00,-140731.38,-29708.48
163641095,22077905@N00,35875.25,-29343.21
310907210,22077905@N00,-203442.44,-14931.23
313101869,22077905@N00,-198049.83,-13526.58
6181210379,22077905@N00,-198457.07,-13624.19
281610166,22077905@N00,-198337.17,-13674.19
6109440095,22077905@N00,-139043.61,334043.28
3396331843,55437289@N00,-122232.15,-112601.33
3260069080,31169339@N07,-141725.71,336933.24
3259237845,31169339@N07,-141633.85,337021.52
3260072652,31169339@N07,-141491.27,337070.61
3259243455,31169339@N07,-141433.22,336115.93
3259229827,31169339@N07,-141180.37,336935.78
3260071954,31169339@N07,-141408.96,336872
3260060056,31169339@N07,-141218.84,336749.53
3259232523,31169339@N07,-141323.29,336511.05
3260073748,31169339@N07,-141481.68,336235.46
7674778834,70391892@N08,-21405.7,184932.54
7367649502,70391892@N08,-202489.85,201878.16
7673945462,70391892@N08,-29328.77,197388
7678794540,70391892@N08,-15058.71,198642.42
7678554596,70391892@N08,-26556.39,192925.62
7677699292,70391892@N08,-21329.23,194100.58
7677026210,70391892@N08,-21345.99,191536.54
7183200893,70391892@N08,-186716.13,193917.69
7674455400,70391892@N08,-15255.67,198080.17
7530928298,70391892@N08,-157935.55,192300.13
7678238008,70391892@N08,-21386.84,188222.32
5979903061,58781173@N00,-214752.07,33629.7
5980445666,58781173@N00,-214643.32,19025.05
4698544080,58781173@N00,-171384.84,-152705.8
5551697249,58781173@N00,-213548.6,-26988.52
4529907701,58781173@N00,-205211.85,48213.86
4684040549,58781173@N00,-210811.33,-21423.99
4687570788,58781173@N00,-218343.73,-14594.78
5237346204,58781173@N00,-123038.14,64592.04
5770563394,58781173@N00,-258389.79,23230.35
4684041297,58781173@N00,-211535.85,-21090.59
4697908823,58781173@N00,-173081.57,-153412.4
4922053627,58781173@N00,-335067.95,265140.35
6114874008,58781173@N00,-225505.39,50066.56
4684672376,58781173@N00,-211251.45,-20856.83
5552283496,58781173@N00,-213028.38,-25000.17
4869421930,58781173@N00,-244221.87,-3329.18
4698543372,58781173@N00,-173082.85,-152745.4
5980456962,58781173@N00,-214506.97,33592.43
2252303352,9993075@N06,-92711.53,98247.74
3169541016,9993075@N06,-107466.85,86800.63
2874070822,87857621@N00,-214060.42,-25626.51
2837435600,87857621@N00,-216386.32,-24291.74
2874074114,87857621@N00,-214249.93,-25504.21
2829980526,87857621@N00,-211652.01,-22734.78
2833561896,87857621@N00,-215235.53,-26302.73
2857508667,87857621@N00,-210359.66,-21905.34
2823303994,87857621@N00,-211465.43,-23082.35
2858335298,87857621@N00,-210470.53,-21885.53
2823305672,87857621@N00,-211737.52,-23053.2
2868477795,87857621@N00,-211577.77,-21037.38
2855145938,87857621@N00,-217888.7,-18563.59
2854368822,87857621@N00,-217833.13,-19613.04
2855143378,87857621@N00,-217803.7,-19859.91
2822471435,87857621@N00,-211770.14,-22740.79
2854197102,87857621@N00,-217843.65,-19729.64
2856452513,87857621@N00,-217910.87,-18184.14
2874073026,87857621@N00,-214201.89,-25617.65
2831342031,87857621@N00,-212771.09,-23645.95
2828185122,87857621@N00,-211287.6,-21877.09
5375254738,48048313@N02,-211586.38,-21078.64
6072722583,48048313@N02,-146100.77,-31861.64
8641205186,48048313@N02,-105021.32,-161200.04
6158808046,48048313@N02,-200987.38,-101993.26
5557146323,48048313@N02,-167342.87,-53830.59
8401178574,48048313@N02,-212869.81,-75970.61
11352773396,48048313@N02,-103965.31,-105206.06
8627543248,48048313@N02,-33356.71,-19341.01
6191454860,48048313@N02,-197804.06,-20904.86
10316805676,48048313@N02,-173367.47,-153213.24
6485036901,48048313@N02,-222737.22,-17967.97
11506034564,48048313@N02,-218425.58,-18172.55
5557145801,48048313@N02,-193385.04,-26589.99
8437822052,48048313@N02,-220861.62,-23376.14
12467952385,48048313@N02,-34068.79,106205.81
8607010035,48048313@N02,-223033.58,-10303.9
6334166208,48048313@N02,-192398.92,-33946.62
5525196931,48048313@N02,-180192.75,-116500.57
8805450479,48048313@N02,-104764.48,-105116.22
12497391453,48048313@N02,-23168.99,-27230.87
10264147595,48048313@N02,29704.56,-38750.31
9152159067,48048313@N02,-24882.91,-21329.95
9721271211,48048313@N02,-144706.86,-73591.16
13785283283,48048313@N02,-30662.12,-20421.35
5557730334,48048313@N02,-193797.3,-27341.22
12267274076,48048313@N02,-22780.31,-27277.19
8550195099,48048313@N02,-195015.85,-109490.22
9021918395,48048313@N02,2319.91,28734.24
6131636785,48048313@N02,-181737.55,-43952.48
6119570054,48048313@N02,-168593.81,-13452.36
10082199176,48048313@N02,-202644.94,-24679.99
8217390737,26088363@N00,-297458,78741.93
6071304561,26088363@N00,-164207.87,21626.98
5025289898,26088363@N00,-152244.77,-73609.46
5024676305,26088363@N00,-131078.27,-72085.79
5025289704,26088363@N00,-145446.9,-74003.28
6071306563,26088363@N00,-140145.45,25658.04
8217393351,26088363@N00,-253474.38,31173.84
8603216217,26088363@N00,-174963.09,-154918.91
6071848978,26088363@N00,-142555.99,12508.99
8217395691,26088363@N00,-256534.53,12290.07
8218470978,26088363@N00,-230545.88,27466.08
8217389783,26088363@N00,-230094.93,27350.45
8217392751,26088363@N00,-267787.4,42717.67
8217391913,26088363@N00,-282342.19,60049.13
8218476924,26088363@N00,-254559.13,16120
6071847772,26088363@N00,-138429.23,10724.39
8218471260,26088363@N00,-230241.72,27538.14
6071306975,26088363@N00,-161221.59,20160.09
5025288780,26088363@N00,-146952.67,-38726.38
5026741472,26088363@N00,-160181.45,-69244.35
6071305475,26088363@N00,-140418.25,17465.5
8218471634,26088363@N00,-230847.4,27354.48
8217395385,26088363@N00,-253494.19,15051.07
5215008841,26088363@N00,-214533.87,33572.66
8218472542,26088363@N00,-265117.26,38221.65
8001954454,26088363@N00,40196.47,-32764.49
8604317094,26088363@N00,-172810.99,-162205.94
8217396065,26088363@N00,-253816.27,14107
8218473118,26088363@N00,-301016.24,84310.14
8604315882,26088363@N00,-156930.34,-164253.13
8217396413,26088363@N00,-261715.17,1836.25
8604317792,26088363@N00,-172113.97,-164261.23
9674531419,26088363@N00,-334476.25,367119.98
8603216953,26088363@N00,-171846.08,-160803.71
8217394189,26088363@N00,-255620.38,37862.88
8604316592,26088363@N00,-175540.32,-159089.91
10754222056,75683070@N00,-210269.93,-21863.24
10753784626,75683070@N00,-211550.14,-23334.75
3124843991,75683070@N00,-167185.36,-74081.75
13409515924,75683070@N00,-173834.77,-165342.82
10753662655,75683070@N00,-140263.24,-41253.72
13414170855,75683070@N00,-103480.82,-162671.56
13414139425,75683070@N00,-101886.68,-165476.16
13414387063,75683070@N00,-110060.06,-152178.49
3124844397,75683070@N00,-167416.36,-73670.76
10753654665,75683070@N00,-92731.39,-36469.17
13407779584,75683070@N00,-164733.76,46810.5
10753742476,75683070@N00,-113888.61,-8056.99
13414245025,75683070@N00,-108970.87,-154418.59
13407871204,75683070@N00,-172069.63,34509.26
3125672260,75683070@N00,-167279.35,-74224.08
10753982923,75683070@N00,-206456.72,-43122.22
13407386195,75683070@N00,-163445.74,48016.62
8603684714,75683070@N00,352449.96,-447161.85
541901954,99535234@N00,-188688.12,-5841.66
833672466,99535234@N00,-221769.26,1389.91
3262041976,99535234@N00,-136823.85,-129077.25
1232770451,99535234@N00,-214515.76,33620.9
3447069812,99535234@N00,-215021.2,-24292.36
3164423448,99535234@N00,-211928.63,-21216.95
3823591155,99535234@N00,-212397.66,-20310.72
4616128065,99535234@N00,-214705.73,-24414.92
1957022129,99535234@N00,-211883.23,-21323.75
1957033501,99535234@N00,-212136.82,-21054.3
3446232233,99535234@N00,-211171.08,-20965.51
3191115219,99535234@N00,-260618.77,10973.66
3196566844,99535234@N00,-260473.58,10653.68
426372511,99535234@N00,-264356.93,2055.78
426365204,99535234@N00,-265173.21,1891.37
3312645535,99535234@N00,-217129.48,-24387.96
3212369676,99535234@N00,-212214.1,-22255.22
3268278131,99535234@N00,-215258.08,-13241.14
2519533153,42228490@N00,-212805.49,-20493.36
2519539969,42228490@N00,-211888.58,-21299.04
2519516245,42228490@N00,-212006.63,-20981.22
8172824247,44124455441@N01,-122248.98,-112560.51
8187760476,44124455441@N01,-122030.66,-112234.07
11415864546,44124455441@N01,-122070.9,-112514.51
2761110008,25250430@N08,-193647.37,-27153.67
2760171199,25250430@N08,-212047.29,-21950.21
2760960618,25250430@N08,-210130.56,-23823.24
2760120591,25250430@N08,-179376.16,-115031.54
2760465519,25250430@N08,-212668.33,-21098.25
2760143275,25250430@N08,-212863.76,-20546.92
2760249489,25250430@N08,-217897.43,-19042.1
2760963486,25250430@N08,-178105.74,-109328.23
9283267465,66801522@N00,-54431.54,153808.71
9283243021,66801522@N00,-52733.88,152389.89
9283274687,66801522@N00,-52281.08,153646.4
9283270065,66801522@N00,-53902.51,153564.38
9283279125,66801522@N00,-52112.98,153015.67
9283283173,66801522@N00,-52415.04,152887.91
9283264095,66801522@N00,-54002.36,153639.16
9132418564,66801522@N00,-47302.67,153856.83
9286059844,66801522@N00,-52241.96,153034.94
9283261661,66801522@N00,-53214.16,153541.3
9286028596,66801522@N00,-52675.63,152519.2
9130205683,66801522@N00,-45878.24,149551.67
9283252047,66801522@N00,-52083.61,153126.61
9286052644,66801522@N00,-52782.06,153816.32
9286049696,66801522@N00,-53314.87,153486.4
9283273181,66801522@N00,-52911.87,153706.03
9286037062,66801522@N00,-52769.01,153612.53
9283259593,66801522@N00,-52970.02,153576.72
2619659397,25556560@N00,-324986.16,254216.56
2620538958,25556560@N00,-330588.32,258375.92
2620523876,25556560@N00,-327003.86,256715.53
2622224946,25556560@N00,-348403.51,345512.7
2621325855,25556560@N00,-333878.19,264288.59
2170350301,25556560@N00,-325629.74,193346.78
2619675967,25556560@N00,-333406.93,262625.17
2170349043,25556560@N00,-327627.68,163521.4
2619693113,25556560@N00,-331161.25,260073.37
2619712763,25556560@N00,-328438.86,258069.67
10610095324,91355793@N02,33295.43,-32483.5
9800613554,91355793@N02,-13362.04,102175.14
8587225250,91355793@N02,-105774.12,-171426.18
8745797660,91355793@N02,-173735.1,-164600.1
9776754881,91355793@N02,-13261.73,102189.87
8559146924,91355793@N02,-203362.3,-17095.25
11224075404,91355793@N02,-214950.05,-23873.96
8564770739,91355793@N02,-182987.39,-116572.67
11067996444,91355793@N02,-327547.33,149685.26
9681817413,91355793@N02,-616.63,99414.16
8748047829,91355793@N02,-8218.87,109103.58
8581591388,91355793@N02,-195015.85,-109490.22
11818722333,91355793@N02,-9472.56,103943.09
8683667038,91355793@N02,-173916.69,-164473.66
8631350881,91355793@N02,-217325.07,-20395.51
13646673413,91355793@N02,-211477.85,-21564.01
8530086450,91355793@N02,-12041.96,95098.04
10322329533,91355793@N02,-8101.86,97898.4
11095571233,91355793@N02,-213597.83,-21796.52
13904211245,91355793@N02,-159150.14,-102010.1
8738550786,91355793@N02,-4928.29,97704.71
11353388005,91355793@N02,-342644.71,365360.81
11172554373,91355793@N02,-187458.1,381415.63
8619743361,91355793@N02,-218613.69,-17285.65
11873937583,91355793@N02,-465.88,99663.12
8737075060,91355793@N02,32.23,97684.67
10279708655,91355793@N02,-210280.46,-22580.45
11435606424,91355793@N02,-326509.5,145931.02
10484444553,91355793@N02,35447.79,-30937.07
11329206265,91355793@N02,-365264.88,296731.04
12948865893,91355793@N02,-195971.72,-90542.6
11061143753,91355793@N02,-327734.82,149648.52
8672968891,91355793@N02,-174100.88,-164469.88
2444346691,68601487@N00,-213673.16,-22912.85
2445241710,68601487@N00,-214052.86,-22960.6
2445221144,68601487@N00,-213953.49,-22948.58
3055751114,68601487@N00,-216919.21,-24592.38
5626481497,70221037@N00,-266920.19,39747.4
7391842302,70221037@N00,-229389.5,7509.38
7391782302,70221037@N00,-229735.23,6664.07
7391788860,70221037@N00,-229504.53,7991.31
5855815368,70221037@N00,-339604.6,223196.92
5855813620,70221037@N00,-339120.52,222355.49
7391789348,70221037@N00,-229580.57,7917.12
5855814030,70221037@N00,-339701.46,223269.59
5855811596,70221037@N00,-322463.62,251270.93
2933287373,58519896@N00,-122207.8,-112546.32
